index,dt,day,month,year,City,AverageTemperature,AverageTemperatureUncertainty,Latitude,Longitude
54454,1975-07-01,1,7,1975,Chicago,22.069000000000003,0.274,42.59N,87.27W
54455,1975-08-01,1,8,1975,Chicago,23.401,0.53,42.59N,87.27W
54456,1975-09-01,1,9,1975,Chicago,16.549,0.318,42.59N,87.27W
54457,1975-10-01,1,10,1975,Chicago,14.378,0.255,42.59N,87.27W
54458,1975-11-01,1,11,1975,Chicago,10.366,0.297,42.59N,87.27W
54459,1975-12-01,1,12,1975,Chicago,2.432,0.224,42.59N,87.27W
54460,1976-01-01,1,1,1976,Chicago,-2.536,0.258,42.59N,87.27W
54461,1976-02-01,1,2,1976,Chicago,3.888,0.336,42.59N,87.27W
54462,1976-03-01,1,3,1976,Chicago,6.097,0.112,42.59N,87.27W
54463,1976-04-01,1,4,1976,Chicago,9.026,0.326,42.59N,87.27W
54464,1976-05-01,1,5,1976,Chicago,10.114,0.344,42.59N,87.27W
54465,1976-06-01,1,6,1976,Chicago,18.845,0.316,42.59N,87.27W
54466,1976-07-01,1,7,1976,Chicago,22.3,0.421,42.59N,87.27W
54467,1976-08-01,1,8,1976,Chicago,21.7,0.253,42.59N,87.27W
54468,1976-09-01,1,9,1976,Chicago,17.879,0.347,42.59N,87.27W
54469,1976-10-01,1,10,1976,Chicago,10.308,0.404,42.59N,87.27W
54470,1976-11-01,1,11,1976,Chicago,3.1989999999999994,0.176,42.59N,87.27W
54471,1976-12-01,1,12,1976,Chicago,-3.353,0.182,42.59N,87.27W
54472,1977-01-01,1,1,1977,Chicago,-7.757000000000001,0.408,42.59N,87.27W
54473,1977-02-01,1,2,1977,Chicago,-0.478,0.3720000000000001,42.59N,87.27W
54474,1977-03-01,1,3,1977,Chicago,7.16,0.262,42.59N,87.27W
54475,1977-04-01,1,4,1977,Chicago,10.595,0.26,42.59N,87.27W
54476,1977-05-01,1,5,1977,Chicago,16.256999999999998,0.302,42.59N,87.27W
54477,1977-06-01,1,6,1977,Chicago,16.493,0.258,42.59N,87.27W
54478,1977-07-01,1,7,1977,Chicago,23.453000000000003,0.255,42.59N,87.27W
54479,1977-08-01,1,8,1977,Chicago,21.355,0.308,42.59N,87.27W
54480,1977-09-01,1,9,1977,Chicago,19.217,0.235,42.59N,87.27W
54481,1977-10-01,1,10,1977,Chicago,11.961,0.283,42.59N,87.27W
54482,1977-11-01,1,11,1977,Chicago,7.478999999999999,0.215,42.59N,87.27W
54483,1977-12-01,1,12,1977,Chicago,-0.2169999999999998,0.303,42.59N,87.27W
54484,1978-01-01,1,1,1978,Chicago,-3.951,0.408,42.59N,87.27W
54485,1978-02-01,1,2,1978,Chicago,-5.006,0.192,42.59N,87.27W
54486,1978-03-01,1,3,1978,Chicago,1.024,0.384,42.59N,87.27W
54487,1978-04-01,1,4,1978,Chicago,6.896,0.16,42.59N,87.27W
54488,1978-05-01,1,5,1978,Chicago,12.065,0.317,42.59N,87.27W
54489,1978-06-01,1,6,1978,Chicago,17.565,0.283,42.59N,87.27W
54490,1978-07-01,1,7,1978,Chicago,21.073,0.238,42.59N,87.27W
54491,1978-08-01,1,8,1978,Chicago,22.675,0.237,42.59N,87.27W
54492,1978-09-01,1,9,1978,Chicago,21.138,0.128,42.59N,87.27W
54493,1978-10-01,1,10,1978,Chicago,12.354,0.1689999999999999,42.59N,87.27W
54494,1978-11-01,1,11,1978,Chicago,7.35,0.282,42.59N,87.27W
54495,1978-12-01,1,12,1978,Chicago,0.3090000000000001,0.46,42.59N,87.27W
54496,1979-01-01,1,1,1979,Chicago,-5.933999999999998,0.528,42.59N,87.27W
54497,1979-02-01,1,2,1979,Chicago,-5.252999999999999,0.211,42.59N,87.27W
54498,1979-03-01,1,3,1979,Chicago,3.712,0.297,42.59N,87.27W
54499,1979-04-01,1,4,1979,Chicago,5.74,0.303,42.59N,87.27W
54500,1979-05-01,1,5,1979,Chicago,11.513,0.198,42.59N,87.27W
54501,1979-06-01,1,6,1979,Chicago,17.378,0.149,42.59N,87.27W
54502,1979-07-01,1,7,1979,Chicago,21.09,0.237,42.59N,87.27W
54503,1979-08-01,1,8,1979,Chicago,21.56900000000001,0.274,42.59N,87.27W
54504,1979-09-01,1,9,1979,Chicago,19.268,0.32,42.59N,87.27W
54505,1979-10-01,1,10,1979,Chicago,12.418,0.262,42.59N,87.27W
54506,1979-11-01,1,11,1979,Chicago,7.093,0.282,42.59N,87.27W
54507,1979-12-01,1,12,1979,Chicago,3.898,0.434,42.59N,87.27W
54508,1980-01-01,1,1,1980,Chicago,-0.499,0.591,42.59N,87.27W
54509,1980-02-01,1,2,1980,Chicago,-1.776,0.285,42.59N,87.27W
54510,1980-03-01,1,3,1980,Chicago,1.806,0.124,42.59N,87.27W
54511,1980-04-01,1,4,1980,Chicago,7.186,0.216,42.59N,87.27W
54512,1980-05-01,1,5,1980,Chicago,12.786,0.329,42.59N,87.27W
54513,1980-06-01,1,6,1980,Chicago,16.309,0.349,42.59N,87.27W
54514,1980-07-01,1,7,1980,Chicago,22.71,0.429,42.59N,87.27W
54515,1980-08-01,1,8,1980,Chicago,23.607,0.263,42.59N,87.27W
54516,1980-09-01,1,9,1980,Chicago,19.174,0.223,42.59N,87.27W
54517,1980-10-01,1,10,1980,Chicago,10.807,0.184,42.59N,87.27W
54518,1980-11-01,1,11,1980,Chicago,7.334,0.285,42.59N,87.27W
54519,1980-12-01,1,12,1980,Chicago,1.14,0.206,42.59N,87.27W
54520,1981-01-01,1,1,1981,Chicago,-1.192,0.152,42.59N,87.27W
54521,1981-02-01,1,2,1981,Chicago,1.6649999999999998,0.423,42.59N,87.27W
54522,1981-03-01,1,3,1981,Chicago,4.779,0.233,42.59N,87.27W
54523,1981-04-01,1,4,1981,Chicago,9.495,0.329,42.59N,87.27W
54524,1981-05-01,1,5,1981,Chicago,10.628,0.197,42.59N,87.27W
54525,1981-06-01,1,6,1981,Chicago,18.316,0.403,42.59N,87.27W
54526,1981-07-01,1,7,1981,Chicago,21.481,0.404,42.59N,87.27W
54527,1981-08-01,1,8,1981,Chicago,22.549,0.216,42.59N,87.27W
54528,1981-09-01,1,9,1981,Chicago,17.967,0.24,42.59N,87.27W
54529,1981-10-01,1,10,1981,Chicago,11.281,0.319,42.59N,87.27W
54530,1981-11-01,1,11,1981,Chicago,8.058,0.156,42.59N,87.27W
54531,1981-12-01,1,12,1981,Chicago,1.422,0.273,42.59N,87.27W
54532,1982-01-01,1,1,1982,Chicago,-5.494999999999999,0.305,42.59N,87.27W
54533,1982-02-01,1,2,1982,Chicago,-1.661,0.187,42.59N,87.27W
54534,1982-03-01,1,3,1982,Chicago,2.525,0.143,42.59N,87.27W
54535,1982-04-01,1,4,1982,Chicago,5.426,0.241,42.59N,87.27W
54536,1982-05-01,1,5,1982,Chicago,14.916,0.456,42.59N,87.27W
54537,1982-06-01,1,6,1982,Chicago,14.855,0.295,42.59N,87.27W
54538,1982-07-01,1,7,1982,Chicago,22.115,0.531,42.59N,87.27W
54539,1982-08-01,1,8,1982,Chicago,21.556,0.226,42.59N,87.27W
54540,1982-09-01,1,9,1982,Chicago,18.264,0.266,42.59N,87.27W
54541,1982-10-01,1,10,1982,Chicago,13.931,0.273,42.59N,87.27W
54542,1982-11-01,1,11,1982,Chicago,7.393,0.352,42.59N,87.27W
54543,1982-12-01,1,12,1982,Chicago,6.021000000000001,0.216,42.59N,87.27W
54544,1983-01-01,1,1,1983,Chicago,1.7960000000000005,0.148,42.59N,87.27W
54545,1983-02-01,1,2,1983,Chicago,3.3230000000000004,0.294,42.59N,87.27W
54546,1983-03-01,1,3,1983,Chicago,5.204,0.191,42.59N,87.27W
54547,1983-04-01,1,4,1983,Chicago,5.928999999999999,0.521,42.59N,87.27W
54548,1983-05-01,1,5,1983,Chicago,9.974,0.75,42.59N,87.27W
54549,1983-06-01,1,6,1983,Chicago,18.382,0.257,42.59N,87.27W
54550,1983-07-01,1,7,1983,Chicago,24.428,0.241,42.59N,87.27W
54551,1983-08-01,1,8,1983,Chicago,24.983,0.246,42.59N,87.27W
54552,1983-09-01,1,9,1983,Chicago,19.417,0.215,42.59N,87.27W
54553,1983-10-01,1,10,1983,Chicago,13.571,0.276,42.59N,87.27W
54554,1983-11-01,1,11,1983,Chicago,8.443,0.326,42.59N,87.27W
54555,1983-12-01,1,12,1983,Chicago,-4.211,0.211,42.59N,87.27W
54556,1984-01-01,1,1,1984,Chicago,-2.8469999999999995,0.315,42.59N,87.27W
54557,1984-02-01,1,2,1984,Chicago,4.732,0.253,42.59N,87.27W
54558,1984-03-01,1,3,1984,Chicago,0.5010000000000003,0.271,42.59N,87.27W
54559,1984-04-01,1,4,1984,Chicago,7.254,0.224,42.59N,87.27W
54560,1984-05-01,1,5,1984,Chicago,10.332,0.25,42.59N,87.27W
54561,1984-06-01,1,6,1984,Chicago,18.987,0.217,42.59N,87.27W
54562,1984-07-01,1,7,1984,Chicago,21.317,0.384,42.59N,87.27W
54563,1984-08-01,1,8,1984,Chicago,23.996,0.175,42.59N,87.27W
54564,1984-09-01,1,9,1984,Chicago,18.154,0.222,42.59N,87.27W
54565,1984-10-01,1,10,1984,Chicago,14.297,0.192,42.59N,87.27W
54566,1984-11-01,1,11,1984,Chicago,7.4129999999999985,0.208,42.59N,87.27W
54567,1984-12-01,1,12,1984,Chicago,3.79,0.177,42.59N,87.27W
54568,1985-01-01,1,1,1985,Chicago,-3.4130000000000003,0.399,42.59N,87.27W
54569,1985-02-01,1,2,1985,Chicago,-1.5830000000000002,0.253,42.59N,87.27W
54570,1985-03-01,1,3,1985,Chicago,5.779,0.35,42.59N,87.27W
54571,1985-04-01,1,4,1985,Chicago,10.249,0.579,42.59N,87.27W
54572,1985-05-01,1,5,1985,Chicago,13.733,0.51,42.59N,87.27W
54573,1985-06-01,1,6,1985,Chicago,16.248,0.458,42.59N,87.27W
54574,1985-07-01,1,7,1985,Chicago,21.95,0.431,42.59N,87.27W
54575,1985-08-01,1,8,1985,Chicago,21.578000000000003,0.281,42.59N,87.27W
54576,1985-09-01,1,9,1985,Chicago,19.886,0.457,42.59N,87.27W
54577,1985-10-01,1,10,1985,Chicago,13.262,0.263,42.59N,87.27W
54578,1985-11-01,1,11,1985,Chicago,6.651999999999999,0.282,42.59N,87.27W
54579,1985-12-01,1,12,1985,Chicago,-2.967,0.532,42.59N,87.27W
54580,1986-01-01,1,1,1986,Chicago,-0.0789999999999999,0.343,42.59N,87.27W
54581,1986-02-01,1,2,1986,Chicago,-0.367,0.285,42.59N,87.27W
54582,1986-03-01,1,3,1986,Chicago,5.723,0.25,42.59N,87.27W
54583,1986-04-01,1,4,1986,Chicago,9.75,0.272,42.59N,87.27W
54584,1986-05-01,1,5,1986,Chicago,12.62,0.22,42.59N,87.27W
54585,1986-06-01,1,6,1986,Chicago,17.105999999999998,0.228,42.59N,87.27W
54586,1986-07-01,1,7,1986,Chicago,22.787,0.27,42.59N,87.27W
54587,1986-08-01,1,8,1986,Chicago,21.012,0.295,42.59N,87.27W
54588,1986-09-01,1,9,1986,Chicago,19.599,0.573,42.59N,87.27W
54589,1986-10-01,1,10,1986,Chicago,13.254,0.179,42.59N,87.27W
54590,1986-11-01,1,11,1986,Chicago,5.3660000000000005,0.175,42.59N,87.27W
54591,1986-12-01,1,12,1986,Chicago,3.0330000000000004,0.13,42.59N,87.27W
54592,1987-01-01,1,1,1987,Chicago,1.0870000000000002,0.247,42.59N,87.27W
54593,1987-02-01,1,2,1987,Chicago,3.9380000000000006,0.144,42.59N,87.27W
54594,1987-03-01,1,3,1987,Chicago,6.017,0.29,42.59N,87.27W
54595,1987-04-01,1,4,1987,Chicago,8.896,0.265,42.59N,87.27W
54596,1987-05-01,1,5,1987,Chicago,14.597,0.191,42.59N,87.27W
54597,1987-06-01,1,6,1987,Chicago,20.329,0.272,42.59N,87.27W
54598,1987-07-01,1,7,1987,Chicago,23.785,0.148,42.59N,87.27W
54599,1987-08-01,1,8,1987,Chicago,22.79,0.295,42.59N,87.27W
54600,1987-09-01,1,9,1987,Chicago,19.244,0.228,42.59N,87.27W
54601,1987-10-01,1,10,1987,Chicago,10.213,0.237,42.59N,87.27W
54602,1987-11-01,1,11,1987,Chicago,9.266,0.1669999999999999,42.59N,87.27W
54603,1987-12-01,1,12,1987,Chicago,4.267,0.202,42.59N,87.27W
54604,1988-01-01,1,1,1988,Chicago,-2.199,0.298,42.59N,87.27W
54605,1988-02-01,1,2,1988,Chicago,-1.5580000000000005,0.187,42.59N,87.27W
54606,1988-03-01,1,3,1988,Chicago,4.43,0.209,42.59N,87.27W
54607,1988-04-01,1,4,1988,Chicago,7.617000000000001,0.266,42.59N,87.27W
54608,1988-05-01,1,5,1988,Chicago,13.489,0.391,42.59N,87.27W
54609,1988-06-01,1,6,1988,Chicago,19.567,0.669,42.59N,87.27W
54610,1988-07-01,1,7,1988,Chicago,23.889,0.293,42.59N,87.27W
54611,1988-08-01,1,8,1988,Chicago,25.437,0.305,42.59N,87.27W
54612,1988-09-01,1,9,1988,Chicago,19.457,0.195,42.59N,87.27W
54613,1988-10-01,1,10,1988,Chicago,10.008,0.306,42.59N,87.27W
54614,1988-11-01,1,11,1988,Chicago,8.28,0.263,42.59N,87.27W
54615,1988-12-01,1,12,1988,Chicago,1.929,0.207,42.59N,87.27W
54616,1989-01-01,1,1,1989,Chicago,3.987000000000001,0.318,42.59N,87.27W
54617,1989-02-01,1,2,1989,Chicago,-2.679,0.347,42.59N,87.27W
54618,1989-03-01,1,3,1989,Chicago,3.064,0.255,42.59N,87.27W
54619,1989-04-01,1,4,1989,Chicago,6.763999999999999,0.379,42.59N,87.27W
54620,1989-05-01,1,5,1989,Chicago,11.404000000000002,0.284,42.59N,87.27W
54621,1989-06-01,1,6,1989,Chicago,17.188,0.35,42.59N,87.27W
54622,1989-07-01,1,7,1989,Chicago,22.379,0.358,42.59N,87.27W
54623,1989-08-01,1,8,1989,Chicago,22.387,0.405,42.59N,87.27W
54624,1989-09-01,1,9,1989,Chicago,17.892,0.208,42.59N,87.27W
54625,1989-10-01,1,10,1989,Chicago,13.458,0.37,42.59N,87.27W
54626,1989-11-01,1,11,1989,Chicago,5.74,0.202,42.59N,87.27W
54627,1989-12-01,1,12,1989,Chicago,-3.968,0.211,42.59N,87.27W
54628,1990-01-01,1,1,1990,Chicago,4.699,0.356,42.59N,87.27W
54629,1990-02-01,1,2,1990,Chicago,2.68,0.278,42.59N,87.27W
54630,1990-03-01,1,3,1990,Chicago,6.023,0.319,42.59N,87.27W
54631,1990-04-01,1,4,1990,Chicago,8.542,0.296,42.59N,87.27W
54632,1990-05-01,1,5,1990,Chicago,10.38,0.26,42.59N,87.27W
54633,1990-06-01,1,6,1990,Chicago,17.717,0.76,42.59N,87.27W
54634,1990-07-01,1,7,1990,Chicago,21.233,0.321,42.59N,87.27W
54635,1990-08-01,1,8,1990,Chicago,22.297,0.327,42.59N,87.27W
54636,1990-09-01,1,9,1990,Chicago,19.855,0.306,42.59N,87.27W
54637,1990-10-01,1,10,1990,Chicago,12.443,0.212,42.59N,87.27W
54638,1990-11-01,1,11,1990,Chicago,9.771,0.39,42.59N,87.27W
54639,1990-12-01,1,12,1990,Chicago,2.377,0.32,42.59N,87.27W
54640,1991-01-01,1,1,1991,Chicago,-1.5739999999999998,0.306,42.59N,87.27W
54641,1991-02-01,1,2,1991,Chicago,2.75,0.195,42.59N,87.27W
54642,1991-03-01,1,3,1991,Chicago,5.952999999999999,0.251,42.59N,87.27W
54643,1991-04-01,1,4,1991,Chicago,9.591,0.266,42.59N,87.27W
54644,1991-05-01,1,5,1991,Chicago,15.656,0.279,42.59N,87.27W
54645,1991-06-01,1,6,1991,Chicago,20.173,0.404,42.59N,87.27W
54646,1991-07-01,1,7,1991,Chicago,23.179,0.435,42.59N,87.27W
54647,1991-08-01,1,8,1991,Chicago,23.401,0.273,42.59N,87.27W
54648,1991-09-01,1,9,1991,Chicago,18.479,0.197,42.59N,87.27W
54649,1991-10-01,1,10,1991,Chicago,13.343,0.294,42.59N,87.27W
54650,1991-11-01,1,11,1991,Chicago,4.99,0.215,42.59N,87.27W
54651,1991-12-01,1,12,1991,Chicago,3.02,0.246,42.59N,87.27W
54652,1992-01-01,1,1,1992,Chicago,2.1790000000000003,0.297,42.59N,87.27W
54653,1992-02-01,1,2,1992,Chicago,3.676,0.226,42.59N,87.27W
54654,1992-03-01,1,3,1992,Chicago,4.1930000000000005,0.204,42.59N,87.27W
54655,1992-04-01,1,4,1992,Chicago,6.074,0.4320000000000001,42.59N,87.27W
54656,1992-05-01,1,5,1992,Chicago,11.871,0.376,42.59N,87.27W
54657,1992-06-01,1,6,1992,Chicago,15.834,0.428,42.59N,87.27W
54658,1992-07-01,1,7,1992,Chicago,19.796,0.257,42.59N,87.27W
54659,1992-08-01,1,8,1992,Chicago,20.164,0.212,42.59N,87.27W
54660,1992-09-01,1,9,1992,Chicago,17.925,0.337,42.59N,87.27W
54661,1992-10-01,1,10,1992,Chicago,12.114,0.181,42.59N,87.27W
54662,1992-11-01,1,11,1992,Chicago,6.521,0.386,42.59N,87.27W
54663,1992-12-01,1,12,1992,Chicago,2.53,0.428,42.59N,87.27W
54664,1993-01-01,1,1,1993,Chicago,1.0300000000000002,0.296,42.59N,87.27W
54665,1993-02-01,1,2,1993,Chicago,-0.58,0.327,42.59N,87.27W
54666,1993-03-01,1,3,1993,Chicago,2.608,0.202,42.59N,87.27W
54667,1993-04-01,1,4,1993,Chicago,6.268000000000002,0.272,42.59N,87.27W
54668,1993-05-01,1,5,1993,Chicago,12.645,0.346,42.59N,87.27W
54669,1993-06-01,1,6,1993,Chicago,16.942999999999998,0.264,42.59N,87.27W
54670,1993-07-01,1,7,1993,Chicago,22.472,0.31,42.59N,87.27W
54671,1993-08-01,1,8,1993,Chicago,23.62,0.18,42.59N,87.27W
54672,1993-09-01,1,9,1993,Chicago,16.392,0.253,42.59N,87.27W
54673,1993-10-01,1,10,1993,Chicago,11.748,0.251,42.59N,87.27W
54674,1993-11-01,1,11,1993,Chicago,6.692,0.239,42.59N,87.27W
54675,1993-12-01,1,12,1993,Chicago,2.367,0.244,42.59N,87.27W
54676,1994-01-01,1,1,1994,Chicago,-4.961,0.394,42.59N,87.27W
54677,1994-02-01,1,2,1994,Chicago,-2.5860000000000003,0.494,42.59N,87.27W
54678,1994-03-01,1,3,1994,Chicago,4.059,0.211,42.59N,87.27W
54679,1994-04-01,1,4,1994,Chicago,8.644,0.415,42.59N,87.27W
54680,1994-05-01,1,5,1994,Chicago,11.558,0.431,42.59N,87.27W
54681,1994-06-01,1,6,1994,Chicago,18.759,0.419,42.59N,87.27W
54682,1994-07-01,1,7,1994,Chicago,21.739,0.329,42.59N,87.27W
54683,1994-08-01,1,8,1994,Chicago,20.981,0.208,42.59N,87.27W
54684,1994-09-01,1,9,1994,Chicago,19.944000000000003,0.286,42.59N,87.27W
54685,1994-10-01,1,10,1994,Chicago,14.177,0.283,42.59N,87.27W
54686,1994-11-01,1,11,1994,Chicago,9.478,0.307,42.59N,87.27W
54687,1994-12-01,1,12,1994,Chicago,4.892,0.429,42.59N,87.27W
54688,1995-01-01,1,1,1995,Chicago,0.1290000000000002,0.453,42.59N,87.27W
54689,1995-02-01,1,2,1995,Chicago,-0.155,0.285,42.59N,87.27W
54690,1995-03-01,1,3,1995,Chicago,5.35,0.243,42.59N,87.27W
54691,1995-04-01,1,4,1995,Chicago,6.0360000000000005,0.404,42.59N,87.27W
54692,1995-05-01,1,5,1995,Chicago,11.771,0.573,42.59N,87.27W
54693,1995-06-01,1,6,1995,Chicago,19.573,0.305,42.59N,87.27W
54694,1995-07-01,1,7,1995,Chicago,23.467,0.245,42.59N,87.27W
54695,1995-08-01,1,8,1995,Chicago,25.897,0.283,42.59N,87.27W
54696,1995-09-01,1,9,1995,Chicago,17.794999999999995,0.315,42.59N,87.27W
54697,1995-10-01,1,10,1995,Chicago,13.732,0.244,42.59N,87.27W
54698,1995-11-01,1,11,1995,Chicago,3.29,0.319,42.59N,87.27W
54699,1995-12-01,1,12,1995,Chicago,-0.0169999999999999,0.3229999999999999,42.59N,87.27W
54700,1996-01-01,1,1,1996,Chicago,-1.2879999999999998,0.649,42.59N,87.27W
54701,1996-02-01,1,2,1996,Chicago,-0.213,0.472,42.59N,87.27W
54702,1996-03-01,1,3,1996,Chicago,0.9369999999999998,0.179,42.59N,87.27W
54703,1996-04-01,1,4,1996,Chicago,5.9590000000000005,0.37,42.59N,87.27W
54704,1996-05-01,1,5,1996,Chicago,10.47,0.5870000000000001,42.59N,87.27W
54705,1996-06-01,1,6,1996,Chicago,17.769000000000005,0.598,42.59N,87.27W
54706,1996-07-01,1,7,1996,Chicago,20.291,0.425,42.59N,87.27W
54707,1996-08-01,1,8,1996,Chicago,23.122,0.244,42.59N,87.27W
54708,1996-09-01,1,9,1996,Chicago,18.89,0.282,42.59N,87.27W
54709,1996-10-01,1,10,1996,Chicago,13.161,0.191,42.59N,87.27W
54710,1996-11-01,1,11,1996,Chicago,3.8089999999999993,0.208,42.59N,87.27W
54711,1996-12-01,1,12,1996,Chicago,1.754,0.345,42.59N,87.27W
54712,1997-01-01,1,1,1997,Chicago,-2.269,0.433,42.59N,87.27W
54713,1997-02-01,1,2,1997,Chicago,1.847,0.627,42.59N,87.27W
54714,1997-03-01,1,3,1997,Chicago,4.41,0.321,42.59N,87.27W
54715,1997-04-01,1,4,1997,Chicago,6.295,0.419,42.59N,87.27W
54716,1997-05-01,1,5,1997,Chicago,9.226,0.532,42.59N,87.27W
54717,1997-06-01,1,6,1997,Chicago,18.031,0.401,42.59N,87.27W
54718,1997-07-01,1,7,1997,Chicago,21.768,0.28,42.59N,87.27W
54719,1997-08-01,1,8,1997,Chicago,21.012,0.442,42.59N,87.27W
54720,1997-09-01,1,9,1997,Chicago,18.813,0.362,42.59N,87.27W
54721,1997-10-01,1,10,1997,Chicago,13.306,0.284,42.59N,87.27W
54722,1997-11-01,1,11,1997,Chicago,5.622000000000001,0.253,42.59N,87.27W
54723,1997-12-01,1,12,1997,Chicago,3.634,0.495,42.59N,87.27W
54724,1998-01-01,1,1,1998,Chicago,2.66,0.725,42.59N,87.27W
54725,1998-02-01,1,2,1998,Chicago,6.132999999999999,0.725,42.59N,87.27W
54726,1998-03-01,1,3,1998,Chicago,5.086,0.278,42.59N,87.27W
54727,1998-04-01,1,4,1998,Chicago,8.852,0.4970000000000001,42.59N,87.27W
54728,1998-05-01,1,5,1998,Chicago,15.736,1.068,42.59N,87.27W
54729,1998-06-01,1,6,1998,Chicago,18.288,0.568,42.59N,87.27W
54730,1998-07-01,1,7,1998,Chicago,22.744,0.61,42.59N,87.27W
54731,1998-08-01,1,8,1998,Chicago,24.00500000000001,0.332,42.59N,87.27W
54732,1998-09-01,1,9,1998,Chicago,21.23,0.233,42.59N,87.27W
54733,1998-10-01,1,10,1998,Chicago,14.407,0.393,42.59N,87.27W
54734,1998-11-01,1,11,1998,Chicago,9.483,0.309,42.59N,87.27W
54735,1998-12-01,1,12,1998,Chicago,5.13,0.376,42.59N,87.27W
54736,1999-01-01,1,1,1999,Chicago,-1.71,0.547,42.59N,87.27W
54737,1999-02-01,1,2,1999,Chicago,4.354,0.638,42.59N,87.27W
54738,1999-03-01,1,3,1999,Chicago,3.46,0.362,42.59N,87.27W
54739,1999-04-01,1,4,1999,Chicago,9.015,0.573,42.59N,87.27W
54740,1999-05-01,1,5,1999,Chicago,14.23,0.8440000000000001,42.59N,87.27W
54741,1999-06-01,1,6,1999,Chicago,19.186,0.596,42.59N,87.27W
54742,1999-07-01,1,7,1999,Chicago,24.789,0.351,42.59N,87.27W
54743,1999-08-01,1,8,1999,Chicago,21.988000000000003,0.4320000000000001,42.59N,87.27W
54744,1999-09-01,1,9,1999,Chicago,18.975,0.308,42.59N,87.27W
54745,1999-10-01,1,10,1999,Chicago,12.913,0.312,42.59N,87.27W
54746,1999-11-01,1,11,1999,Chicago,10.435,0.235,42.59N,87.27W
54747,1999-12-01,1,12,1999,Chicago,2.9850000000000003,0.315,42.59N,87.27W
54748,2000-01-01,1,1,2000,Chicago,0.1369999999999999,0.595,42.59N,87.27W
54749,2000-02-01,1,2,2000,Chicago,4.083,0.615,42.59N,87.27W
54750,2000-03-01,1,3,2000,Chicago,8.274000000000001,0.193,42.59N,87.27W
54751,2000-04-01,1,4,2000,Chicago,7.615,0.6759999999999999,42.59N,87.27W
54752,2000-05-01,1,5,2000,Chicago,13.867,0.589,42.59N,87.27W
54753,2000-06-01,1,6,2000,Chicago,17.939,0.69,42.59N,87.27W
54754,2000-07-01,1,7,2000,Chicago,21.087,0.397,42.59N,87.27W
54755,2000-08-01,1,8,2000,Chicago,22.84,0.392,42.59N,87.27W
54756,2000-09-01,1,9,2000,Chicago,19.061,0.261,42.59N,87.27W
54757,2000-10-01,1,10,2000,Chicago,15.11,0.1639999999999999,42.59N,87.27W
54758,2000-11-01,1,11,2000,Chicago,6.824,0.238,42.59N,87.27W
54759,2000-12-01,1,12,2000,Chicago,-3.761000000000001,0.3670000000000001,42.59N,87.27W
54760,2001-01-01,1,1,2001,Chicago,0.5980000000000003,0.484,42.59N,87.27W
54761,2001-02-01,1,2,2001,Chicago,0.4370000000000001,0.396,42.59N,87.27W
54762,2001-03-01,1,3,2001,Chicago,2.763,0.195,42.59N,87.27W
54763,2001-04-01,1,4,2001,Chicago,10.273,0.412,42.59N,87.27W
54764,2001-05-01,1,5,2001,Chicago,13.508,0.6,42.59N,87.27W
54765,2001-06-01,1,6,2001,Chicago,17.654,0.473,42.59N,87.27W
54766,2001-07-01,1,7,2001,Chicago,22.661,0.2,42.59N,87.27W
54767,2001-08-01,1,8,2001,Chicago,23.986,0.29,42.59N,87.27W
54768,2001-09-01,1,9,2001,Chicago,18.088,0.29,42.59N,87.27W
54769,2001-10-01,1,10,2001,Chicago,13.081,0.212,42.59N,87.27W
54770,2001-11-01,1,11,2001,Chicago,11.986999999999998,0.41,42.59N,87.27W
54771,2001-12-01,1,12,2001,Chicago,5.401,0.317,42.59N,87.27W
54772,2002-01-01,1,1,2002,Chicago,4.029999999999999,0.672,42.59N,87.27W
54773,2002-02-01,1,2,2002,Chicago,3.846000000000001,0.482,42.59N,87.27W
54774,2002-03-01,1,3,2002,Chicago,2.565,0.243,42.59N,87.27W
54775,2002-04-01,1,4,2002,Chicago,8.547,0.339,42.59N,87.27W
54776,2002-05-01,1,5,2002,Chicago,10.305,1.108,42.59N,87.27W
54777,2002-06-01,1,6,2002,Chicago,19.011,0.189,42.59N,87.27W
54778,2002-07-01,1,7,2002,Chicago,24.428,0.318,42.59N,87.27W
54779,2002-08-01,1,8,2002,Chicago,23.611,0.298,42.59N,87.27W
54780,2002-09-01,1,9,2002,Chicago,21.039,0.143,42.59N,87.27W
54781,2002-10-01,1,10,2002,Chicago,11.651,0.284,42.59N,87.27W
54782,2002-11-01,1,11,2002,Chicago,6.517,0.104,42.59N,87.27W
54783,2002-12-01,1,12,2002,Chicago,2.835,0.48,42.59N,87.27W
54784,2003-01-01,1,1,2003,Chicago,-1.7990000000000002,0.43,42.59N,87.27W
54785,2003-02-01,1,2,2003,Chicago,-1.544,0.397,42.59N,87.27W
54786,2003-03-01,1,3,2003,Chicago,3.976,0.104,42.59N,87.27W
54787,2003-04-01,1,4,2003,Chicago,7.617999999999999,0.354,42.59N,87.27W
54788,2003-05-01,1,5,2003,Chicago,10.951,0.435,42.59N,87.27W
54789,2003-06-01,1,6,2003,Chicago,16.468,0.36,42.59N,87.27W
54790,2003-07-01,1,7,2003,Chicago,21.665,0.308,42.59N,87.27W
54791,2003-08-01,1,8,2003,Chicago,24.035,0.354,42.59N,87.27W
